Date	Open	High	Low	Close	Volume	Adj Close			
14/06/2007	6559.6	6654.3	6559.6	6649.9	1889536400	6649.9			
15/06/2007	6649.9	6734.2	6649.9	6732.4	2147134000	6732.4			
18/06/2007	6732.4	6751.3	6696.8	6703.5	1300679000	6703.5			
19/06/2007	6703.5	6721.4	6650.2	6650.2	1713057600	6650.2			
20/06/2007	6650.2	6692.6	6647.6	6649.3	2139497600	6649.3			
21/06/2007	6649.3	6649.3	6563.9	6596	2146364000	6596			
22/06/2007	6596	6612.3	6562.2	6567.4	1591629800	6567.4			
25/06/2007	6567.4	6591.4	6522.3	6588.4	1919506000	6588.4			
26/06/2007	6588.4	6593.5	6539.9	6559.3	1988701200	6559.3			
27/06/2007	6559.3	6559.3	6496.4	6527.6	2144115800	6527.6			
28/06/2007	6527.6	6575.5	6527.6	6571.3	2141633200	6571.3			
29/06/2007	6571.3	6607.9	6519.6	6607.9	2019137800	6607.9			
02/07/2007	6607.9	6612.8	6570.5	6590.6	1617107900	6590.6			
03/07/2007	6590.6	6645.3	6590.6	6639.8	1863055200	6639.8			
04/07/2007	6639.8	6682.9	6639.8	6673.1	1208030100	6673.1			
05/07/2007	6673.1	6691.8	6625.8	6635.2	2094628800	6635.2			
06/07/2007	6635.2	6690.4	6635.2	6690.1	1579720000	6690.1			
09/07/2007	6690.1	6725.9	6690.1	6712.7	1314680000	6712.7			
10/07/2007	6712.7	6734.3	6620.5	6630.9	1764305200	6630.9			
11/07/2007	6630.9	6630.9	6574.2	6615.1	1735622400	6615.1			
12/07/2007	6615.1	6697.7	6594.7	6697.7	1791645200	6697.7			
13/07/2007	6697.7	6754.1	6697.7	6716.7	1459318900	6716.7			
16/07/2007	6716.7	6735.8	6679.2	6697.7	1620914300	6697.7			
17/07/2007	6697.7	6698.5	6628.1	6659.1	1653158100	6659.1			
18/07/2007	6659.1	6659.1	6567.1	6567.1	1649267100	6567.1			
19/07/2007	6567.1	6658.8	6567.1	6640.2	1929774600	6640.2			
20/07/2007	6640.2	6674.3	6580	6585.2	1648459200	6585.2			
23/07/2007	6585.2	6624.4	6583.5	6624.4	1450986400	6624.4			
24/07/2007	6624.4	6624.4	6498.7	6498.7	1858650000	6498.7			
25/07/2007	6498.7	6533.6	6436.7	6454.3	1877530000	6454.3			
26/07/2007	6454.3	6474.7	6251.2	6251.2	2146439200	6251.2			
27/07/2007	6251.2	6315.2	6192.3	6215.2	2146488400	6215.2			
30/07/2007	6215.2	6256.5	6186.2	6206.1	1964464800	6206.1			
31/07/2007	6206.1	6361.1	6206.1	6360.1	2119510400	6360.1			
01/08/2007	6360.1	6360.1	6187.2	6250.6	2124592200	6250.6			
02/08/2007	6250.6	6319.3	6250.6	6300.3	1864279600	6300.3			
03/08/2007	6300.3	6333.5	6212.2	6224.3	1772894000	6224.3			
06/08/2007	6224.3	6245.9	6161.5	6189.1	1727996400	6189.1			
07/08/2007	6189.1	6308.8	6189.1	6308.8	1775851600	6308.8			
08/08/2007	6308.8	6406.3	6308.8	6393.9	2102086800	6393.9			
09/08/2007	6393.9	6393.9	6228	6271.2	2146899400	6271.2			
10/08/2007	6271.2	6271.2	6038.3	6038.3	2146195200	6038.3			
13/08/2007	6038.3	6237.8	6038.3	6219	1990652800	6219			
14/08/2007	6219	6264.9	6132.2	6143.5	1778694000	6143.5			
15/08/2007	6143.5	6143.5	6041.7	6109.3	1773176400	6109.3			
16/08/2007	6109.3	6109.3	5858.9	5858.9	2122855400	5858.9			
17/08/2007	5858.9	6134	5821.7	6064.2	2146704600	6064.2			
20/08/2007	6064.2	6163.4	6064.2	6078.7	1481372100	6078.7			
21/08/2007	6078.7	6118.9	6031.8	6086.1	1563512400	6086.1			
22/08/2007	6086.1	6196.6	6086.1	6196	1720924400	6196			
23/08/2007	6196	6287.2	6194.4	6196.9	1710798800	6196.9			
24/08/2007	6196.9	6232.2	6182.4	6220.1	1064108000	6220.1			
28/08/2007	6220.1	6220.1	6083.9	6102.2	1251576900	6102.2			
29/08/2007	6102.2	6137.9	6056.5	6132.2	1277810500	6132.2			
30/08/2007	6132.2	6220.8	6122.5	6212	1527847600	6212			
31/08/2007	6212	6309.5	6212	6303.3	1405717400	6303.3			
03/09/2007	6303.3	6334.4	6303.2	6315.2	870994100	6315.2			
04/09/2007	6315.2	6378	6274.9	6376.8	1354080100	6376.8			
05/09/2007	6376.8	6390.5	6264.5	6270.7	1382927300	6270.7			
06/09/2007	6270.7	6327.3	6217.5	6313.3	1577759600	6313.3			
07/09/2007	6313.3	6342.7	6179.1	6191.2	1937698000	6191.2			
10/09/2007	6191.2	6232.1	6123.1	6134.1	1358041100	6134.1			
11/09/2007	6134.1	6280.7	6134.1	6280.7	1384825900	6280.7			
12/09/2007	6280.7	6317.1	6232	6306.2	1544617300	6306.2			
13/09/2007	6306.2	6374.5	6280.2	6363.9	1682212000	6363.9			
14/09/2007	6363.9	6363.9	6209.1	6289.3	2147180800	6289.3			
17/09/2007	6289.3	6289.3	6168	6182.8	2013260400	6182.8			
18/09/2007	6182.8	6298.5	6158.8	6283.3	2111940000	6283.3			
19/09/2007	6283.3	6512.4	6283.3	6460	2145890400	6460			
20/09/2007	6460	6460	6395.1	6429	1959086000	6429			
21/09/2007	6429	6481.6	6409.9	6456.7	2138550600	6456.7			
24/09/2007	6456.7	6494.2	6437.3	6465.9	1788563000	6465.9			
25/09/2007	6465.9	6465.9	6367	6396.9	2147378800	6396.9			
26/09/2007	6396.9	6484.4	6396.9	6433	1958384800	6433			
27/09/2007	6433	6508	6433	6486.4	2081502000	6486.4			
28/09/2007	6486.4	6500.4	6411.8	6466.8	2147358800	6466.8			
01/10/2007	6466.8	6514.5	6419.2	6506.2	1668930000	6506.2			
02/10/2007	6506.2	6567	6489.6	6500.4	2147328000	6500.4			
03/10/2007	6500.4	6542.8	6495	6535.2	2036551200	6535.2			
04/10/2007	6535.2	6593.3	6507.2	6547.9	1930898000	6547.9			
05/10/2007	6547.9	6605.1	6547.9	6595.8	1593592300	6595.8			
08/10/2007	6595.8	6605.6	6540.9	6540.9	1642300500	6540.9			
09/10/2007	6540.9	6625.3	6527.5	6615.4	1677935600	6615.4			
10/10/2007	6615.4	6633	6587.7	6633	1753424400	6633			
11/10/2007	6633	6730.1	6633	6724.5	2147272400	6724.5			
12/10/2007	6724.5	6730.7	6660	6730.7	2146771200	6730.7			
15/10/2007	6730.7	6751.7	6632.1	6644.5	1745764800	6644.5			
16/10/2007	6644.5	6644.5	6596.3	6614.3	1860730400	6614.3			
17/10/2007	6614.3	6690.5	6594.9	6677.7	1975530600	6677.7			
18/10/2007	6677.7	6722	6584.9	6609.4	1739688000	6609.4			
19/10/2007	6609.4	6615.8	6523.6	6527.9	1785068800	6527.9			
22/10/2007	6527.9	6527.9	6413.4	6459.3	1579305800	6459.3			
23/10/2007	6459.3	6562.7	6459.3	6514	1660006400	6514			
24/10/2007	6514	6550.9	6460.9	6482	1616236900	6482			
25/10/2007	6482	6587.6	6482	6576.3	1950013600	6576.3			
26/10/2007	6576.3	6684.1	6567.1	6661.3	2090789600	6661.3			
29/10/2007	6661.3	6726.9	6661.3	6706	1586284900	6706			
30/10/2007	6706	6706	6653.8	6659	1470789000	6659			
31/10/2007	6659	6721.6	6636.9	6721.6	1679888400	6721.6			
01/11/2007	6721.6	6723.7	6549.7	6586.1	1488383500	6586.1			
02/11/2007	6586.1	6586.1	6483.4	6530.6	1699776400	6530.6			
05/11/2007	6530.6	6530.6	6420.4	6461.4	1413957200	6461.4			
06/11/2007	6461.4	6512.1	6456.4	6474.9	1422579600	6474.9			
07/11/2007	6474.9	6519.2	6381.3	6385.1	1154914600	6385.1			
08/11/2007	6385.1	6432.3	6290.3	6381.9	2131190800	6381.9			
09/11/2007	6381.9	6442.9	6268.9	6304.9	1789367800	6304.9			
12/11/2007	6304.9	6365.2	6268.6	6337.9	1481929600	6337.9			
13/11/2007	6337.9	6387.4	6279.7	6362.4	1653336000	6362.4			
14/11/2007	6362.4	6460.8	6362.4	6432.1	1656137200	6432.1			
15/11/2007	6432.1	6465.4	6335.5	6359.6	1247280400	6359.6			
16/11/2007	6359.6	6359.6	6283.9	6291.2	1354551300	6291.2			
19/11/2007	6291.2	6331.7	6120.8	6120.8	1376432200	6120.8			
20/11/2007	6120.8	6227.7	6078.7	6226.5	1670833400	6226.5			
21/11/2007	6226.5	6226.5	6041.8	6070.9	1451986300	6070.9			
22/11/2007	6070.9	6155.3	6026.9	6155.3	1057454700	6155.3			
23/11/2007	6155.3	6262.1	6153.6	6262.1	1164111200	6262.1			
26/11/2007	6262.1	6307.8	6180.5	6180.5	1213903200	6180.5			
27/11/2007	6180.5	6197.1	6061.8	6140.7	1522180900	6140.7			
28/11/2007	6140.7	6307.4	6109.6	6306.2	1557515900	6306.2			
29/11/2007	6306.2	6363.5	6273.4	6349.1	1410893500	6349.1			
30/11/2007	6349.1	6455.8	6334	6432.5	1613249400	6432.5			
03/12/2007	6432.5	6456.1	6379.9	6386.6	1171600800	6386.6			
04/12/2007	6386.6	6398.2	6289.3	6315.2	1207162400	6315.2			
05/12/2007	6315.2	6493.8	6315.2	6493.8	1330501300	6493.8			
06/12/2007	6493.8	6591.8	6437.8	6485.6	1518034000	6485.6			
07/12/2007	6485.6	6577.8	6485.6	6554.9	1105835600	6554.9			
10/12/2007	6554.9	6596.7	6523.7	6565.4	1022301600	6565.4			
11/12/2007	6565.4	6597.5	6513.4	6536.9	971129100	6536.9			
12/12/2007	6536.9	6610.9	6429.5	6559.8	1593979100	6559.8			
13/12/2007	6559.8	6559.8	6364.2	6364.2	1406047700	6364.2			
14/12/2007	6364.2	6426.2	6336.7	6397	975937200	6397			
17/12/2007	6397	6397	6264.3	6277.8	1142261800	6277.8			
18/12/2007	6277.8	6344.3	6254.5	6279.3	1177663500	6279.3			
19/12/2007	6279.3	6319.1	6251.8	6284.5	1065834500	6284.5			
20/12/2007	6284.5	6367.7	6284.5	6345.6	1146332700	6345.6			
21/12/2007	6345.6	6451.8	6345.6	6434.1	1557130800	6434.1			
24/12/2007	6434.1	6485.6	6431.2	6479.3	145425600	6479.3			
27/12/2007	6479.3	6504.7	6468.4	6497.8	481185100	6497.8			
28/12/2007	6497.8	6497.8	6436.8	6476.9	420046400	6476.9			
31/12/2007	6476.9	6480.2	6432.8	6456.9	193916400	6456.9			
02/01/2008	6456.9	6512.3	6402.6	6416.7	674073200	6416.7			
03/01/2008	6416.7	6487.8	6394.6	6479.4	932411600	6479.4			
04/01/2008	6479.4	6534.7	6333.2	6348.5	1182595000	6348.5			
07/01/2008	6348.5	6376.5	6275.2	6335.7	1298557100	6335.7			
08/01/2008	6335.7	6399.6	6335.7	6356.5	1418490000	6356.5			
09/01/2008	6356.5	6356.5	6241.8	6272.7	1823908800	6272.7			
10/01/2008	6272.7	6314.5	6213	6222.7	1561764100	6222.7			
11/01/2008	6222.7	6251.8	6147	6202	1585046200	6202			
14/01/2008	6202	6247.3	6173	6215.7	1141689500	6215.7			
15/01/2008	6215.7	6215.7	6025.6	6025.6	1633314400	6025.6			
16/01/2008	6025.6	6031.5	5908.5	5942.9	1891142200	5942.9			
17/01/2008	5942.9	6028.4	5895.4	5902.4	1696753200	5902.4			
18/01/2008	5902.4	6030.9	5856.8	5901.7	2001846000	5901.7			
21/01/2008	5901.7	5901.7	5571	5578.2	2106408800	5578.2			
22/01/2008	5578.2	5764	5338.7	5740.1	2146910000	5740.1			
23/01/2008	5740.1	5844.9	5518.3	5609.3	2146010400	5609.3			
24/01/2008	5609.3	5882.3	5609.3	5875.8	2129111000	5875.8			
25/01/2008	5875.8	5973.3	5848.5	5869	1647164400	5869			
28/01/2008	5869	5869	5705.1	5788.9	1233021300	5788.9			
29/01/2008	5788.9	5885.2	5788.9	5885.2	1144882400	5885.2			
30/01/2008	5885.2	5885.2	5818.6	5837.3	1122769400	5837.3			
31/01/2008	5837.3	5899.5	5689.4	5879.8	1889212600	5879.8			
01/02/2008	5879.8	6044.9	5879.8	6029.2	1791834000	6029.2			
04/02/2008	6029.2	6071.3	6000.2	6026.2	1102822300	6026.2			
05/02/2008	6026.2	6026.2	5852.8	5868	1424460500	5868			
06/02/2008	5868	5892.6	5816.4	5875.4	1319507100	5875.4			
07/02/2008	5875.4	5875.4	5708.8	5724.1	1651444900	5724.1			
08/02/2008	5724.1	5805.3	5703.1	5784	1253695200	5784			
11/02/2008	5784	5789.6	5681.5	5707.7	1130427300	5707.7			
12/02/2008	5707.7	5910	5707.7	5910	1473528000	5910			
13/02/2008	5910	5915	5814.8	5880.1	1282472200	5880.1			
14/02/2008	5880.1	5938.5	5859.4	5879.3	1313155200	5879.3			
15/02/2008	5879.3	5915	5763.5	5787.6	1286214000	5787.6			
18/02/2008	5879.3	5915	5763.5	5787.6	1286214000	5787.6			
19/02/2008	5946.6	6033.7	5884.8	5966.9	1309767300	5966.9			
20/02/2008	5966.9	5966.9	5847.4	5893.6	1483248800	5893.6			
21/02/2008	5893.6	6004.4	5893.6	5932.2	1304872300	5932.2			
22/02/2008	5932.2	5970.9	5863.8	5888.5	1249304400	5888.5			
25/02/2008	5888.5	6011.7	5888.5	5999.5	1214773900	5999.5			
26/02/2008	5999.5	6092.5	5991.6	6087.4	1285073100	6087.4			
27/02/2008	6087.4	6104.5	5989	6076.5	1509729900	6076.5			
28/02/2008	6076.5	6090.8	5960.3	5965.7	1557014700	5965.7			
29/02/2008	5965.7	5986.2	5859.3	5884.3	1558677200	5884.3			
03/03/2008	5884.3	5884.3	5770.1	5818.6	1524223000	5818.6			
04/03/2008	5818.6	5872.9	5719.8	5767.7	1557756500	5767.7			
05/03/2008	5767.7	5860.5	5763.9	5853.5	1416583600	5853.5			
06/03/2008	5853.5	5871.1	5753.1	5766.4	1223869600	5766.4			
07/03/2008	5766.4	5766.4	5655.7	5699.9	1561260200	5699.9			
10/03/2008	5699.9	5718.8	5616.6	5629.1	1311043900	5629.1			
11/03/2008	5629.1	5783.4	5629.1	5690.4	1753848000	5690.4			
12/03/2008	5690.4	5812.7	5690.4	5776.4	1421374500	5776.4			
13/03/2008	5776.4	5776.4	5628.9	5692.4	1628702200	5692.4			
14/03/2008	5692.4	5782	5595.8	5631.7	1551274900	5631.7			
17/03/2008	5631.7	5631.7	5414.4	5414.4	2058764000	5414.4			
18/03/2008	5414.4	5610	5414.4	5605.8	1660294600	5605.8			
19/03/2008	5605.8	5653.6	5524.8	5545.6	2127270600	5545.6			
20/03/2008	5545.6	5545.6	5461.9	5495.2	2137214800	5495.2			
25/03/2008	5495.2	5704.3	5495.2	5689.1	1962218800	5689.1			
26/03/2008	5689.1	5689.1	5639.1	5660.4	1503602200	5660.4			
27/03/2008	5660.4	5735	5650.9	5717.5	1419002800	5717.5			
28/03/2008	5717.5	5747.2	5673.7	5692.9	1045046000	5692.9			
31/03/2008	5692.9	5715.1	5585.6	5702.1	1374906000	5702.1			
01/04/2008	5702.1	5865.8	5670.4	5852.6	1473810500	5852.6			
02/04/2008	5852.6	5920.1	5827.2	5915.9	1317727700	5915.9			
03/04/2008	5915.9	5935.2	5864	5891.3	1065812800	5891.3			
04/04/2008	5891.3	5948	5888	5947.1	955634000	5947.1			
07/04/2008	5947.1	6014.8	5947.1	6014.8	946532500	6014.8			
08/04/2008	6014.8	6014.8	5942.2	5990.2	934848900	5990.2			
09/04/2008	5990.2	6015.6	5947.2	5983.9	955804800	5983.9			
10/04/2008	5983.9	6003.2	5881.9	5965.1	1231191100	5965.1			
11/04/2008	5965.1	6016.3	5866.1	5895.5	1230140800	5895.5			
14/04/2008	5895.5	5895.5	5827	5831.6	1072015700	5831.6			
15/04/2008	5831.6	5943.3	5831.6	5906.9	1265818100	5906.9			
16/04/2008	5906.9	6046.2	5906.9	6046.2	1277224000	6046.2			
17/04/2008	6046.2	6086.4	5973.9	5980.4	1341988500	5980.4			
18/04/2008	5980.4	6062.1	5974.3	6056.5	1420110800	6056.5			
21/04/2008	6056.5	6089.5	6021.2	6053	1173183700	6053			
22/04/2008	6053	6072	6007.5	6034.7	1035231400	6034.7			
23/04/2008	6034.7	6083.6	5978.8	6083.6	1353681200	6083.6			
24/04/2008	6083.6	6083.6	5951.9	6050.7	1145619100	6050.7			
25/04/2008	6050.7	6098.8	6045.5	6091.4	1148950800	6091.4			
28/04/2008	6091.4	6134.5	6083.5	6090.4	781898400	6090.4			
29/04/2008	6090.4	6133.5	6051.6	6089.4	998315800	6089.4			
30/04/2008	6089.4	6120.3	6035.8	6087.3	1156329800	6087.3			
01/05/2008	6087.3	6118.2	6066	6087.3	579875000	6087.3			
02/05/2008	6087.3	6223.9	6087.3	6215.5	1199397100	6215.5			
06/05/2008	6215.5	6233.7	6155.9	6215.2	1079965300	6215.2			
07/05/2008	6215.2	6275	6214.1	6261	1037172400	6261			
08/05/2008	6256.5	6273.3	6217	6270.8	1054319800	6270.8			
09/05/2008	6270.8	6270.8	6167.6	6204.7	965929700	6204.7			
12/05/2008	6204.7	6251.9	6184.8	6220.6	678570700	6220.6			
13/05/2008	6220.6	6268.1	6142.3	6211.9	1049796000	6211.9			
14/05/2008	6211.9	6253.1	6167.9	6216	1161774400	6216			
15/05/2008	6216	6258.5	6168.8	6251.8	1137169700	6251.8			
16/05/2008	6251.8	6348.6	6251.8	6304.3	1197660300	6304.3			
19/05/2008	6304.3	6377	6302.8	6376.5	1110917100	6376.5			
20/05/2008	6376.5	6376.5	6191.6	6191.6	1351934500	6191.6			
21/05/2008	6191.6	6257.3	6183.5	6198.1	1354508000	6198.1			
22/05/2008	6198.1	6226.2	6159.4	6181.6	1551634800	6181.6			
23/05/2008	6181.6	6182.9	6087.3	6087.3	1133051900	6087.3			
27/05/2008	6087.3	6141.7	6048.7	6058.5	1296466600	6058.5			
28/05/2008	6058.5	6122.2	6052.5	6069.6	1344993800	6069.6			
29/05/2008	6069.6	6130.5	6041.1	6068.1	1377028900	6068.1			
30/05/2008	6068.1	6111.6	6044.7	6053.5	1650279200	6053.5			
02/06/2008	6053.5	6060.8	5978.4	6007.6	1276851200	6007.6			
03/06/2008	6007.6	6059	5993.3	6057.7	1331720200	6057.7			
04/06/2008	6057.7	6057.7	5933.3	5970.1	1610558000	5970.1			
05/06/2008	5970.1	6005.1	5941	5995.3	1444749900	5995.3			
06/06/2008	5995.3	6074.5	5906.5	5906.8	1377027600	5906.8			
09/06/2008	5906.8	5938.5	5869.6	5877.6	1314146900	5877.6			
10/06/2008	5877.6	5877.6	5813.4	5827.3	1327223000	5827.3			
11/06/2008	5827.3	5859.4	5708.3	5723.3	1940485200	5723.3			
12/06/2008	5723.3	5797.8	5719.8	5790.5	1871531600	5790.5			
13/06/2008	5790.5	5818.3	5719.5	5802.8	1354166400	5802.8			
16/06/2008	5802.8	5832.6	5759.6	5794.6	1256900600	5794.6			
17/06/2008	5794.6	5930.3	5794.6	5861.9	1313063700	5861.9			
18/06/2008	5861.9	5861.9	5735.4	5756.9	1326674800	5756.9			
19/06/2008	5756.9	5786.4	5707.2	5708.4	1439258100	5708.4			
20/06/2008	5708.4	5731.9	5597	5620.8	1692611200	5620.8			
23/06/2008	5620.8	5679.2	5603.2	5667.2	1290570200	5667.2			
24/06/2008	5667.2	5693.8	5581.6	5634.7	1606100900	5634.7			
25/06/2008	5634.7	5669.6	5634.7	5666.1	1527032600	5666.1			
26/06/2008	5666.1	5666.1	5518.2	5518.2	1603238400	5518.2			
27/06/2008	5518.2	5555.2	5470.9	5529.9	1673088200	5529.9			
30/06/2008	5529.9	5625.9	5520.2	5625.9	1411196600	5625.9			
01/07/2008	5625.9	5625.9	5466.3	5479.9	1767594400	5479.9			
02/07/2008	5479.9	5566.8	5426.3	5426.3	1775871600	5426.3			
03/07/2008	5426.3	5490.6	5358.5	5476.6	1779109000	5476.6			
04/07/2008	5476.6	5490.2	5394	5412.8	965363300	5412.8			
07/07/2008	5412.8	5516.4	5400.1	5512.7	1185721200	5512.7			
08/07/2008	5512.7	5512.7	5358.7	5440.5	1557397800	5440.5			
09/07/2008	5440.5	5538.2	5440.5	5529.6	1482713400	5529.6			
10/07/2008	5529.6	5529.6	5392.6	5406.8	1469240800	5406.8			
11/07/2008	5406.8	5461.8	5261.6	5261.6	1687915400	5261.6			
14/07/2008	5261.6	5373.2	5261.6	5300.4	1335586100	5300.4			
15/07/2008	5300.4	5300.4	5119	5171.9	2029590000	5171.9			
16/07/2008	5171.9	5210.1	5071.1	5150.6	2109417400	5150.6			
17/07/2008	5150.6	5320.5	5150.6	5286.3	2068339200	5286.3			
18/07/2008	5286.3	5376.4	5216.6	5376.4	2061723400	5376.4			
21/07/2008	5376.4	5445.8	5334.6	5404.3	1609589900	5404.3			
22/07/2008	5404.3	5404.3	5282.8	5364.1	1931906200	5364.1			
23/07/2008	5364.1	5467.2	5364.1	5449.9	2126534000	5449.9			
24/07/2008	5449.9	5463.7	5345.1	5362.3	1731840200	5362.3			
25/07/2008	5362.3	5375.2	5291.4	5352.6	1667475500	5352.6			
28/07/2008	5352.6	5365.8	5308.4	5312.6	1076152300	5312.6			
29/07/2008	5312.6	5354.6	5261.4	5319.2	1509528900	5319.2			
30/07/2008	5319.2	5435.9	5319.2	5420.7	1458786200	5420.7			
31/07/2008	5420.7	5456.1	5371.3	5411.9	1768570800	5411.9			
01/08/2008	5411.9	5411.9	5321.3	5354.7	1344622600	5354.7			
04/08/2008	5354.7	5414.7	5310.3	5320.2	972098200	5320.2			
05/08/2008	5320.2	5454.5	5299.7	5454.5	1655152900	5454.5			
06/08/2008	5454.5	5498.6	5440.1	5486.1	1634688400	5486.1			
07/08/2008	5486.1	5539.3	5450.9	5477.5	1552588900	5477.5			
08/08/2008	5477.5	5507.2	5410.8	5489.2	1416497600	5489.2			
11/08/2008	5489.2	5541.8	5477.7	5541.8	1121815500	5541.8			
12/08/2008	5541.8	5569.2	5491.3	5534.5	1249922600	5534.5			
13/08/2008	5534.5	5534.5	5437.1	5448.6	1399993600	5448.6			
14/08/2008	5448.6	5539.6	5445.6	5497.4	1127815600	5497.4			
15/08/2008	5497.4	5538.8	5432.2	5454.8	964805700	5454.8			
18/08/2008	5454.8	5498.7	5425.3	5450.2	727618300	5450.2			
19/08/2008	5450.2	5450.2	5317.1	5320.4	1162376300	5320.4			
20/08/2008	5320.4	5384.2	5320.4	5371.8	1086561800	5371.8			
21/08/2008	5371.8	5408	5311.4	5370.2	1013619100	5370.2			
22/08/2008	5370.2	5505.6	5368	5505.6	1024330700	5505.6			
26/08/2008	5505.6	5505.6	5369.3	5470.7	964507900	5470.7			
27/08/2008	5470.7	5540.8	5434.7	5528.1	879705600	5528.1			
28/08/2008	5528.1	5634	5496.9	5601.2	1098757800	5601.2			
29/08/2008	5601.2	5649.1	5587.4	5636.6	1110243500	5636.6			
01/09/2008	5636.6	5636.6	5573.8	5602.8	590551500	5602.8			
02/09/2008	5602.8	5646.5	5574.9	5620.7	1347035700	5620.7			
03/09/2008	5620.7	5620.7	5492.1	5499.7	1257682600	5499.7			
04/09/2008	5499.7	5541.7	5362.1	5362.1	1424206800	5362.1			
05/09/2008	5362.1	5362.1	5227.6	5240.7	1653449100	5240.7			
08/09/2008	5240.7	5447.6	5240.7	5446.3	808056500	5446.3			
09/09/2008	5446.3	5524.8	5386.9	5415.6	2008764200	5415.6			
10/09/2008	5415.6	5419.5	5327.8	5366.2	1580677300	5366.2			
11/09/2008	5366.2	5377.9	5258.1	5318.4	1448877900	5318.4			
12/09/2008	5318.4	5416.7	5318.4	5416.7	1375294700	5416.7			
15/09/2008	5416.7	5416.7	5124.9	5204.2	2087491400	5204.2			
16/09/2008	5204.2	5204.2	4961.2	5025.6	2146099200	5025.6			
17/09/2008	5025.6	5124.4	4903.3	4912.4	2146561600	4912.4			
18/09/2008	4912.4	5015.9	4860.7	4880	2145521400	4880			
19/09/2008	4880	5351.2	4857.1	5311.3	2147442800	5311.3			
22/09/2008	5311.3	5339.3	5236.3	5236.3	1294511500	5236.3			
23/09/2008	5236.3	5236.3	5076.3	5136.1	1502159000	5136.1			
24/09/2008	5136.1	5167.4	5087.3	5095.6	1259398100	5095.6			
25/09/2008	5095.6	5211.6	5060.7	5197	1428145900	5197			
26/09/2008	5197	5197	5057.3	5088.5	1124378300	5088.5			
29/09/2008	5088.5	5088.5	4818.8	4818.8	1512406900	4818.8			
30/09/2008	4818.8	4953.4	4671	4902.5	1767670400	4902.5			
01/10/2008	4902.5	5012.2	4891.5	4959.6	1532944100	4959.6			
02/10/2008	4959.6	5052	4862.1	4870.3	1321029600	4870.3			
03/10/2008	4870.3	5003.9	4832.1	4980.3	1565720100	4980.3			
06/10/2008	4980.3	4980.3	4549.7	4589.2	1802091400	4589.2			
07/10/2008	4589.2	4745	4517.5	4605.2	2142946800	4605.2			
08/10/2008	4605.2	4654.2	4245.3	4366.7	2146613600	4366.7			
09/10/2008	4366.7	4512.5	4274.4	4313.8	1903576800	4313.8			
10/10/2008	4313.8	4313.8	3874	3932.1	2146498800	3932.1			
13/10/2008	3932.1	4256.9	3932.1	4256.9	2086166600	4256.9			
14/10/2008	4256.9	4534.4	4256.9	4394.2	2146346000	4394.2			
15/10/2008	4394.2	4394.2	4052	4079.6	1647590100	4079.6			
16/10/2008	4079.6	4079.6	3808.1	3861.4	1998661000	3861.4			
17/10/2008	3861.4	4077.6	3861.3	4063	1844506800	4063			
20/10/2008	4063	4282.7	4063	4282.7	1455709900	4282.7			
21/10/2008	4282.7	4347.7	4212.4	4229.7	1277220400	4229.7			
22/10/2008	4229.7	4229.7	4031.8	4040.9	1446139700	4040.9			
23/10/2008	4040.9	4108.4	3927.6	4087.8	1459891400	4087.8			
24/10/2008	4087.8	4087.8	3715.2	3883.4	1831994400	3883.4			
27/10/2008	3883.4	3911.6	3665.2	3852.6	1399046800	3852.6			
28/10/2008	3852.6	4034	3847.6	3926.4	1592948400	3926.4			
29/10/2008	3926.4	4242.5	3926.4	4242.5	1667725800	4242.5			
30/10/2008	4242.5	4352.5	4200.2	4291.6	1363824700	4291.6			
31/10/2008	4291.6	4383.9	4195.1	4377.3	1679929200	4377.3			
03/11/2008	4377.3	4443.3	4348.3	4443.3	1234626600	4443.3			
04/11/2008	4443.3	4639.5	4404.2	4639.5	1492237400	4639.5			
05/11/2008	4639.5	4639.5	4495.7	4530.7	1154349300	4530.7			
06/11/2008	4530.7	4530.7	4260.3	4272.4	1681098800	4272.4			
07/11/2008	4272.4	4408.1	4263.8	4365	1296013900	4365			
10/11/2008	4365	4524.9	4365	4403.9	1096761500	4403.9			
11/11/2008	4403.9	4403.9	4231.5	4246.7	1320674700	4246.7			
12/11/2008	4246.7	4333.4	4134.5	4182	1441079300	4182			
13/11/2008	4182	4198.7	4079.6	4169.2	1418693000	4169.2			
14/11/2008	4169.2	4342.3	4169.2	4233	1228154000	4233			
17/11/2008	4233	4236.4	4110.7	4132.2	1096392800	4132.2			
18/11/2008	4132.2	4208.5	4033.4	4208.5	1317042600	4208.5			
19/11/2008	4208.5	4213.2	3999.1	4005.7	1388499600	4005.7			
20/11/2008	4005.7	4005.7	3812.2	3875	1571801700	3875			
21/11/2008	3875	3946.7	3734.1	3781	1618676700	3781			
24/11/2008	3781	4153.1	3781	4153	1639666200	4153			
25/11/2008	4153	4268.3	4069.3	4171.3	1902844600	4171.3			
26/11/2008	4171.3	4198.7	4050.7	4152.7	1167500600	4152.7			
27/11/2008	4152.7	4241.7	4152.7	4226.1	781558000	4226.1			
28/11/2008	4226.1	4288	4192.5	4288	941923400	4288			
01/12/2008	4288	4288	4038.4	4065.5	1042162300	4065.5			
02/12/2008	4065.5	4137.1	3973.3	4122.9	1586775800	4122.9			
03/12/2008	4122.9	4190.9	4042.3	4170	1201073100	4170			
